sep=;
"Title: Corrosion Survey Database (COR•SUR)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Table: Water";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"DOWNLOAD SHOWS ONLY THE DISPLAYED DATA, UP TO 50 ROWS";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"No.";"material or substance name";"material synonym";"exposure medium";"exposure medium note";"exposure medium CAS RN";"exposure medium formula";"exposure medium class";"NACE resistance rating (unitless)";"resistance note";"conc. (%)";"temp. (°F)";"exposure time (mo (30))";"test note";"reference";"";"";"";"";"";"";"";"";"";"";""
"25";"Glass, Chemical";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 500";"<1";"no absorption or swelling";"1";"";"";"";"";"";"";"";"";"";"";""
"26";"Nylon";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"27";"Polychloroprene";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"28";"Polyesters, Glass Fiber-Reinforced";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"32 – 70";"";"recirculated cooling";"1";"";"";"";"";"";"";"";"";"";"";""
"29";"Polyethylene (PE)";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"60 – 150";"<1";"";"1, 8";"";"";"";"";"";"";"";"";"";"";""
"30";"Polyphenylene Sulfide (40% Glass-Filled)";"Fortron PPS";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"0 – 200";"<1";"";"11";"";"";"";"";"";"";"";"";"";"";""
"31";"Polypropylene (PP)";"";"water";"fresh water, vapor";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";">212";"<6";"";"1";"";"";"";"";"";"";"";"";"";"";""
"32";"Polyvinyl Chloride (PVC)";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"33";"Polyvinylidene Fluoride (PVDF)";"Kynar";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 285";">12";"";"1, 17";"";"";"";"";"";"";"";"";"";"";""
"34";"Rubber, Butyl (BR)";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 212";"";"chlorinated";"1";"";"";"";"";"";"";"";"";"";"";""
"35";"Rubber, Natural (NR)";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 150";"";"chlorinated";"1";"";"";"";"";"";"";"";"";"";"";""
"36";"Rubber, Natural (NR)";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"3";"not recommended";"100";"150 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"37";"Vinyl Ester Resins";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"32 – 180";"";"";"7";"";"";"";"";"";"";"";"";"";"";""
"38";"Vinyl-Modified Polybutadiene";"";"water";"fresh water";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 212";"<1";"";"1";"";"";"";"";"";"";"";"";"";"";""
"39";"Acetal Resins (Polyoxymethylene)";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 85";"[>12]";"";"1";"";"";"";"";"";"";"";"";"";"";""
"40";"Acetal Resins (Polyoxymethylene)";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"85 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"41";"Acetal Resins (Polyoxymethylene)";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"3";"not recommended";"100";"150 – 175";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"42";"Acetal Resins (Polyoxymethylene)";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"3";"not recommended; discolored, >12 months";"100";"175 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"43";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"1";"recommended; weight gain, >12 months";"100";"70 – 135";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"44";"Acrylonitrile Butadiene Styrene Polymer (ABS)";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"1";"recommended; weight gain, >12 months";"100";"135 – 150";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"45";"Chlorinated Polyvinyl Chloride (CPVC)";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 180";"";"";"1, 4";"";"";"";"";"";"";"";"";"";"";""
"46";"Chlorinated Polyvinyl Chloride (CPVC)";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"3";"not recommended";"100";"180 – 195";"";"";"1, 4";"";"";"";"";"";"";"";"";"";"";""
"47";"Chlorinated Polyvinyl Chloride (CPVC)";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"3";"not recommended; weight gain ";"100";"195 – 212";"";"";"1, 4";"";"";"";"";"";"";"";"";"";"";""
"48";"Chlorosulfonated Polyethylene";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"1";"recommended";"100";"70 – 212";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"49";"Concrete";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"3";"not recommended";"100";"60 – 70";"";"";"1";"";"";"";"";"";"";"";"";"";"";""
"50";"Epoxy Resin, Asbestos/ Glass Fiber- Reinforced";"";"water";"high purity";"7732-18-5";"H2O";"water & wastewater";"1";"recommended; over 3 years";">10";"75 – 250";">12";"";"1";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"Corrosion Survey Database (COR•SUR) © 2002 NACE International";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
